80,80
80,81
80,82
80,83
80,84
80,85
80,86
79,87
78,88
78,89
78,90
78,91
78,92
78,93
78,94
78,95
77,96
77,97
77,98
77,99
77,100
77,101
77,102
77,103
77,104
76,105
75,106
74,107
73,108
72,109
71,110
70,111
69,111
68,111
67,112
66,113
65,114
64,115
63,116
62,117
61,118
60,119
59,120
58,121
57,122
56,123
55,124
54,125
53,126
52,127
51,128
50,129
49,130
49,131
49,132
49,133
49,134
49,135
49,136
49,137
49,138
49,139
49,140
49,141
49,142
49,143
49,144
49,145
49,146
49,147
49,148
49,149
49,150
49,151
48,152
47,153
46,154
45,155
44,156
43,157
42,158
41,159
40,160
